id_tisku,id_organ,typ,id_hist,id_posl,poradi
2756,92,2,133124,585.0,1.0
2765,92,2,133125,549.0,1.0
2772,93,2,133164,567.0,1.0
2759,84,1,133179,,1.0
2760,88,1,133180,,1.0
2778,91,2,133181,576.0,1.0
2779,91,2,133182,576.0,1.0
2669,90,2,133198,447.0,1.0
2797,85,1,133365,,1.0
2798,88,1,133366,,1.0
2799,85,1,133367,,1.0
2800,85,1,133368,,1.0
2801,85,1,133369,,1.0
2802,85,1,133370,,1.0
2803,85,1,133371,,1.0
2804,89,1,133372,,1.0
2805,89,1,133373,,1.0
2806,93,1,133374,,1.0
2807,93,1,133375,,1.0
2808,93,1,133376,,1.0
2809,91,1,133377,,1.0
2810,92,1,133378,,1.0
2715,88,3,132627,490.0,1.0
2678,92,3,132697,614.0,2.0
2591,87,3,132376,572.0,1.0
2709,85,2,133454,444.0,1.0
2709,87,3,132623,449.0,1.0
2729,87,3,132788,563.0,1.0
2693,87,3,132630,574.0,1.0
2714,87,3,132631,453.0,1.0
2753,85,3,133123,560.0,1.0
2756,85,3,133124,560.0,1.0
2777,93,2,133418,544.0,1.0
2823,85,1,133927,,1.0
2788,93,1,133469,,1.0
2789,85,1,133470,,1.0
2790,85,1,133471,,1.0
2759,84,2,133546,508.0,1.0
2763,86,2,133548,503.0,1.0
2763,84,2,133548,452.0,2.0
2762,93,2,133580,462.0,1.0
2764,85,2,133581,481.0,1.0
2780,91,2,133582,561.0,1.0
2796,88,2,133584,,1.0
2760,88,2,133585,492.0,1.0
2801,85,2,133586,593.0,1.0
2783,86,2,133588,523.0,1.0
2784,86,2,133589,523.0,1.0
2797,85,2,133590,494.0,1.0
2791,92,2,133619,585.0,1.0
2792,86,1,133626,,1.0
2793,86,1,133628,,1.0
2814,81,2,133631,611.0,2.0
2814,85,2,133631,547.0,1.0
2813,91,2,133630,446.0,1.0
2815,81,2,133633,611.0,2.0
2815,85,2,133633,547.0,1.0
2818,85,2,133635,494.0,1.0
2806,93,2,133712,552.0,1.0
2807,93,2,133713,502.0,1.0
2824,86,1,133929,,1.0
2786,86,1,133753,,1.0
2827,91,2,133798,579.0,1.0
2826,92,1,133799,,1.0
2811,85,1,133801,,1.0
2739,87,3,133073,528.0,1.0
2769,87,3,133100,479.0,1.0
2825,86,1,133931,,1.0
2816,85,1,133824,,1.0
2817,86,1,133823,,1.0
2833,92,1,133825,,1.0
2834,92,1,133826,,1.0
2835,92,1,133827,,1.0
2836,92,1,133828,,1.0
2837,91,1,133829,,1.0
2841,88,1,133830,,1.0
2842,92,1,133832,,1.0
2843,92,1,133833,,1.0
2844,93,2,133834,600.0,1.0
2828,91,2,133835,596.0,1.0
2845,85,1,133836,,1.0
2846,85,1,133837,,1.0
2847,85,1,133838,,1.0
2848,81,1,133839,,1.0
2795,85,2,133965,478.0,1.0
2849,85,1,133841,,1.0
2083,81,2,130383,556.0,
2084,81,2,130387,556.0,
2187,86,2,131322,503.0,
2520,81,2,132259,590.0,
2791,85,3,133619,560.0,1.0
2683,86,3,132349,539.0,1.0
2634,81,3,132928,591.0,1.0
2794,85,2,133651,593.0,1.0
2710,85,2,133533,593.0,1.0
2841,88,2,133969,464.0,1.0
2718,86,2,133970,,1.0
2719,86,2,133971,,1.0
2793,86,2,133972,501.0,1.0
2792,86,2,133974,501.0,1.0
2802,85,2,133978,494.0,1.0
2789,85,2,133979,494.0,1.0
2790,85,2,133980,494.0,1.0
2816,85,2,133981,494.0,1.0
2788,93,2,133984,525.0,1.0
2811,85,2,133985,456.0,1.0
2837,91,2,133992,579.0,1.0
2786,86,2,133994,508.0,1.0
2842,92,2,134007,534.0,1.0
2810,92,2,134008,496.0,1.0
2826,92,2,134009,610.0,1.0
2843,92,2,134020,594.0,1.0
2833,84,2,134058,534.0,3.0
2833,90,2,134058,562.0,2.0
2833,92,2,134058,534.0,1.0
2834,89,2,134069,608.0,2.0
2834,92,2,134069,583.0,1.0
2835,84,2,134070,,3.0
2835,87,2,134070,563.0,2.0
2835,92,2,134070,583.0,1.0
2836,92,2,134071,602.0,1.0
2857,81,2,134140,611.0,1.0
2858,92,1,134141,,1.0
2859,85,2,134142,494.0,1.0
2861,89,1,134143,,1.0
2856,88,2,134244,580.0,1.0
2860,88,2,134246,492.0,1.0
2864,81,1,134248,,1.0
2867,86,2,134250,513.0,1.0
2868,92,1,134252,,1.0
2872,85,1,134254,,1.0
2882,88,2,134320,535.0,1.0
2873,92,1,134322,,1.0
2871,81,1,134324,,1.0
2870,85,1,134326,,1.0
2869,85,1,134328,,1.0
2866,86,1,134330,,1.0
2865,86,1,140617,,1.0
2863,91,1,134335,,1.0
2862,91,1,134337,,1.0
3366,31,2,135014,,
3366,28,2,135014,,
3366,35,2,135014,,
3368,31,2,135034,,
3368,28,2,135034,,
3368,35,2,135034,,
3368,38,2,135034,,
3369,31,2,135044,,
3369,28,2,135044,,
3369,35,2,135044,,
3369,38,2,135044,,
3370,32,2,135061,,
3370,34,2,135061,,
3371,32,2,135073,,
3371,36,2,135073,,
3372,32,2,135085,,
3372,31,2,135085,,
3372,28,2,135085,,
3372,36,2,135085,,
3373,32,2,135096,,
3373,31,2,135096,,
3373,28,2,135096,,
3373,35,2,135096,,
3373,34,2,135096,,
3373,27,2,135096,,
3373,36,2,135096,,
3373,33,2,135096,,
3373,37,2,135096,,
3373,38,2,135096,,
3374,32,2,135105,,
3374,27,2,135105,,
3374,36,2,135105,,
3374,33,2,135105,,
3375,32,2,135122,,
3375,28,2,135122,,
3375,36,2,135122,,
3376,32,2,135131,,
3376,31,2,135131,,
3376,28,2,135131,,
3376,35,2,135131,,
3376,34,2,135131,,
3376,27,2,135131,,
3376,36,2,135131,,
3376,33,2,135131,,
3376,37,2,135131,,
3376,38,2,135131,,
3377,31,2,135144,,
3377,28,2,135144,,
3377,38,2,135144,,
3378,31,2,135157,,
3378,28,2,135157,,
3378,27,2,135157,,
3379,32,2,135172,,
3379,31,2,135172,,
3379,28,2,135172,,
3380,32,2,135186,,
3380,31,2,135186,,
3380,28,2,135186,,
3380,35,2,135186,,
3380,34,2,135186,,
3380,27,2,135186,,
3380,36,2,135186,,
3380,33,2,135186,,
3380,37,2,135186,,
3380,38,2,135186,,
3388,32,2,135284,,
3388,31,2,135284,,
3388,28,2,135284,,
3388,38,2,135284,,
3392,31,2,135336,,
3392,28,2,135336,,
3392,35,2,135336,,
3393,31,2,135352,,
3393,35,2,135352,,
3394,32,2,135363,,
3394,31,2,135363,,
3394,28,2,135363,,
3394,35,2,135363,,
3394,34,2,135363,,
3394,27,2,135363,,
3394,36,2,135363,,
3394,33,2,135363,,
3394,37,2,135363,,
3394,38,2,135363,,
3395,32,2,135378,,
3395,31,2,135378,,
3395,28,2,135378,,
3395,35,2,135378,,
3395,34,2,135378,,
3395,27,2,135378,,
3395,36,2,135378,,
3395,33,2,135378,,
3395,37,2,135378,,
3395,38,2,135378,,
3396,31,2,135387,,
3396,28,2,135387,,
3396,36,2,135387,,
3397,32,2,135397,,
3397,31,2,135397,,
3398,31,2,135405,,
3398,37,2,135405,,
3399,28,2,135413,,
3399,27,2,135413,,
3400,32,2,135429,,
3400,35,2,135429,,
3401,32,2,135439,,
3401,31,2,135439,,
3401,28,2,135439,,
3401,35,2,135439,,
3401,38,2,135439,,
3402,32,2,135446,,
3402,28,2,135446,,
3403,32,2,135459,,
3403,27,2,135459,,
3403,33,2,135459,,
3404,32,2,135471,,
3404,27,2,135471,,
3404,33,2,135471,,
3404,37,2,135471,,
3405,32,2,135484,,
3405,35,2,135484,,
3406,32,2,135499,,
3406,31,2,135499,,
3406,28,2,135499,,
3406,35,2,135499,,
3406,34,2,135499,,
3406,27,2,135499,,
3406,36,2,135499,,
3406,33,2,135499,,
3406,37,2,135499,,
3406,38,2,135499,,
3407,31,2,135507,,
3407,28,2,135507,,
3407,27,2,135507,,
3407,33,2,135507,,
3408,32,2,135519,,
3408,28,2,135519,,
3408,38,2,135519,,
3409,32,2,135527,,
3409,27,2,135527,,
3410,32,2,135537,,
3410,36,2,135537,,
3410,38,2,135537,,
3411,32,2,135547,,
3411,31,2,135547,,
3411,28,2,135547,,
3412,32,2,135560,,
3412,38,2,135560,,
3414,31,2,135576,,
3414,36,2,135576,,
3415,31,2,135585,,
3415,34,2,135585,,
3416,31,2,135594,,
3416,34,2,135594,,
3417,32,2,135603,,
3417,31,2,135603,,
3417,28,2,135603,,
3418,32,2,135617,,
3418,27,2,135617,,
3419,31,2,135624,,
3419,34,2,135624,,
3420,32,2,135636,,
3420,31,2,135636,,
3420,28,2,135636,,
3420,38,2,135636,,
3421,31,2,135645,,
3421,34,2,135645,,
3421,36,2,135645,,
3422,32,2,135659,,
3422,31,2,135659,,
3422,28,2,135659,,
3423,32,2,135666,,
3423,31,2,135666,,
3423,34,2,135666,,
3423,27,2,135666,,
3424,32,2,135675,,
3424,31,2,135675,,
3424,28,2,135675,,
3424,36,2,135675,,
3424,33,2,135675,,
3425,32,2,135687,,
3425,28,2,135687,,
3425,38,2,135687,,
3426,31,2,135696,,
3426,36,2,135696,,
3426,33,2,135696,,
3427,32,2,135708,,
3427,31,2,135708,,
3427,28,2,135708,,
3427,38,2,135708,,
3428,28,2,135720,,
3428,35,2,135720,,
3428,38,2,135720,,
3429,28,2,135727,,
3429,35,2,135727,,
3429,38,2,135727,,
3430,32,2,135736,,
3430,31,2,135736,,
3430,28,2,135736,,
3431,32,2,135743,,
3431,28,2,135743,,
3432,32,2,135750,,
3432,27,2,135750,,
3433,32,2,135757,,
3433,31,2,135757,,
3433,28,2,135757,,
3433,35,2,135757,,
3433,34,2,135757,,
3433,27,2,135757,,
3433,36,2,135757,,
3433,33,2,135757,,
3433,37,2,135757,,
3433,38,2,135757,,
3434,27,2,135764,,
3434,33,2,135764,,
3435,32,2,135776,,
3435,31,2,135776,,
3435,28,2,135776,,
3435,35,2,135776,,
3435,34,2,135776,,
3435,27,2,135776,,
3435,36,2,135776,,
3435,33,2,135776,,
3435,37,2,135776,,
3435,38,2,135776,,
3436,32,2,135783,,
3436,31,2,135783,,
3436,28,2,135783,,
3436,35,2,135783,,
3436,34,2,135783,,
3436,27,2,135783,,
3436,36,2,135783,,
3436,33,2,135783,,
3436,37,2,135783,,
3436,38,2,135783,,
3437,28,2,135792,,
3437,35,2,135792,,
3438,32,2,135799,,
3438,31,2,135799,,
3438,28,2,135799,,
3438,35,2,135799,,
3438,34,2,135799,,
3438,27,2,135799,,
3438,36,2,135799,,
3438,33,2,135799,,
3438,37,2,135799,,
3438,38,2,135799,,
3439,31,2,135811,,
3439,27,2,135811,,
3439,33,2,135811,,
3441,31,2,135830,,
3441,28,2,135830,,
3443,32,2,135853,,
3443,27,2,135853,,
3444,32,2,135862,,
3444,28,2,135862,,
3445,32,2,135871,,
3445,31,2,135871,,
3445,28,2,135871,,
3445,35,2,135871,,
3445,34,2,135871,,
3445,27,2,135871,,
3445,36,2,135871,,
3445,33,2,135871,,
3445,37,2,135871,,
3445,38,2,135871,,
3446,32,2,135880,,
3446,27,2,135880,,
3446,33,2,135880,,
3446,37,2,135880,,
3447,31,2,135887,,
3447,34,2,135887,,
3448,32,2,135896,,
3448,31,2,135896,,
3448,28,2,135896,,
3448,35,2,135896,,
3448,34,2,135896,,
3448,27,2,135896,,
3448,36,2,135896,,
3448,33,2,135896,,
3448,37,2,135896,,
3448,38,2,135896,,
3449,31,2,135903,,
3449,34,2,135903,,
3450,32,2,135910,,
3450,27,2,135910,,
3450,33,2,135910,,
3451,28,2,135922,,
3451,38,2,135922,,
3452,31,2,135929,,
3452,28,2,135929,,
3452,36,2,135929,,
3453,32,2,135936,,
3453,31,2,135936,,
3453,35,2,135936,,
3454,32,2,135943,,
3454,28,2,135943,,
3454,35,2,135943,,
3455,32,2,135950,,
3455,31,2,135950,,
3455,28,2,135950,,
3455,35,2,135950,,
3455,34,2,135950,,
3455,27,2,135950,,
3455,36,2,135950,,
3455,33,2,135950,,
3455,37,2,135950,,
3455,38,2,135950,,
3456,32,2,135957,,
3456,27,2,135957,,
3456,33,2,135957,,
3457,32,2,135964,,
3457,27,2,135964,,
3457,33,2,135964,,
3458,32,2,135971,,
3458,27,2,135971,,
3458,33,2,135971,,
3459,32,2,135978,,
3459,27,2,135978,,
3459,33,2,135978,,
3460,32,2,135985,,
3460,28,2,135985,,
3460,34,2,135985,,
3460,38,2,135985,,
3461,32,2,135997,,
3461,34,2,135997,,
3461,33,2,135997,,
3462,31,2,136004,,
3462,36,2,136004,,
3462,37,2,136004,,
3463,32,2,136011,,
3463,33,2,136011,,
3464,32,2,136018,,
3464,27,2,136018,,
3465,32,2,136025,,
3466,32,2,136037,,
3466,31,2,136037,,
3466,28,2,136037,,
3467,31,2,136049,,
3467,34,2,136049,,
3468,32,2,136063,,
3468,31,2,136063,,
3468,28,2,136063,,
3468,35,2,136063,,
3468,34,2,136063,,
3468,36,2,136063,,
3468,33,2,136063,,
3468,37,2,136063,,
3468,38,2,136063,,
3469,31,2,136070,,
3469,34,2,136070,,
3470,31,2,136082,,
3470,28,2,136082,,
3470,34,2,136082,,
3470,38,2,136082,,
3471,32,2,136094,,
3471,31,2,136094,,
3471,28,2,136094,,
3471,38,2,136094,,
3472,31,2,136106,,
3472,28,2,136106,,
3472,38,2,136106,,
3473,31,2,136118,,
3473,28,2,136118,,
3473,36,2,136118,,
3474,31,2,136130,,
3474,28,2,136130,,
3474,38,2,136130,,
3475,31,2,136142,,
3475,28,2,136142,,
3475,34,2,136142,,
3476,31,2,136149,,
3476,28,2,136149,,
3476,34,2,136149,,
3477,31,2,136161,,
3477,28,2,136161,,
3477,34,2,136161,,
3478,31,2,136168,,
3478,28,2,136168,,
3478,35,2,136168,,
3479,31,2,136180,,
3479,28,2,136180,,
3480,31,2,136192,,
3480,28,2,136192,,
3480,38,2,136192,,
3481,31,2,136204,,
3481,28,2,136204,,
3481,38,2,136204,,
3482,28,2,136216,,
3482,27,2,136216,,
3483,31,2,136228,,
3483,28,2,136228,,
3483,38,2,136228,,
3484,31,2,136240,,
3484,34,2,136240,,
3485,27,2,136252,,
3485,33,2,136252,,
3486,32,2,136264,,
3486,34,2,136264,,
3486,27,2,136264,,
3486,33,2,136264,,
3486,37,2,136264,,
3487,31,2,136278,,
3487,28,2,136278,,
3488,31,2,136292,,
3488,28,2,136292,,
3489,35,2,136306,,
3489,36,2,136306,,
3490,32,2,136320,,
3490,31,2,136320,,
3490,28,2,136320,,
3490,36,2,136320,,
3490,33,2,136320,,
3490,38,2,136320,,
3491,32,2,136327,,
3491,27,2,136327,,
3492,28,2,136341,,
3492,34,2,136341,,
3493,32,2,136353,,
3493,28,2,136353,,
3493,27,2,136353,,
3493,37,2,136353,,
3494,31,2,136367,,
3494,38,2,136367,,
3495,32,2,136381,,
3495,31,2,136381,,
3495,28,2,136381,,
3495,38,2,136381,,
3496,31,2,136393,,
3496,28,2,136393,,
3496,34,2,136393,,
3497,31,2,136407,,
3497,37,2,136407,,
3498,32,2,136420,,
3498,31,2,136420,,
3498,28,2,136420,,
3499,31,2,136434,,
3499,28,2,136434,,
3499,35,2,136434,,
3500,31,2,136447,,
3500,34,2,136447,,
3501,32,2,136462,,
3501,27,2,136462,,
3501,33,2,136462,,
3501,37,2,136462,,
3502,32,2,136477,,
3502,31,2,136477,,
3502,28,2,136477,,
3502,35,2,136477,,
3502,34,2,136477,,
3502,27,2,136477,,
3502,36,2,136477,,
3502,33,2,136477,,
3502,37,2,136477,,
3502,38,2,136477,,
3503,32,2,136494,,
3503,31,2,136494,,
3503,28,2,136494,,
3503,35,2,136494,,
3503,34,2,136494,,
3503,27,2,136494,,
3503,36,2,136494,,
3503,33,2,136494,,
3503,37,2,136494,,
3503,38,2,136494,,
3504,31,2,136504,,
3504,34,2,136504,,
3505,32,2,136517,,
3505,31,2,136517,,
3505,28,2,136517,,
3505,35,2,136517,,
3505,34,2,136517,,
3505,27,2,136517,,
3505,36,2,136517,,
3505,33,2,136517,,
3505,37,2,136517,,
3505,38,2,136517,,
3506,35,2,136526,,
3506,38,2,136526,,
3507,35,2,136541,,
3507,36,2,136541,,
3507,38,2,136541,,
3508,32,2,136554,,
3508,35,2,136554,,
3508,38,2,136554,,
3509,32,2,136566,,
3509,27,2,136566,,
3510,32,2,136579,,
3510,31,2,136579,,
3510,28,2,136579,,
3511,28,2,136592,,
3511,35,2,136592,,
3511,38,2,136592,,
3512,32,2,136605,,
3512,31,2,136605,,
3512,28,2,136605,,
3512,35,2,136605,,
3513,32,2,136617,,
3513,31,2,136617,,
3513,28,2,136617,,
3513,35,2,136617,,
3514,32,2,136625,,
3514,31,2,136625,,
3514,28,2,136625,,
3515,32,2,136637,,
3515,31,2,136637,,
3515,28,2,136637,,
3515,35,2,136637,,
3515,34,2,136637,,
3515,27,2,136637,,
3515,36,2,136637,,
3515,33,2,136637,,
3515,37,2,136637,,
3515,38,2,136637,,
3516,32,2,136645,,
3516,28,2,136645,,
3516,38,2,136645,,
3517,31,2,136660,,
3517,28,2,136660,,
3517,35,2,136660,,
3518,32,2,136677,,
3518,27,2,136677,,
3518,33,2,136677,,
3519,32,2,136687,,
3519,31,2,136687,,
3519,34,2,136687,,
3519,33,2,136687,,
3520,32,2,136704,,
3520,28,2,136704,,
3520,38,2,136704,,
3521,31,2,136713,,
3521,28,2,136713,,
3521,38,2,136713,,
3522,31,2,136726,,
3522,28,2,136726,,
3522,38,2,136726,,
3523,32,2,136739,,
3523,27,2,136739,,
3523,33,2,136739,,
3524,31,2,136754,,
3524,28,2,136754,,
3524,35,2,136754,,
3524,36,2,136754,,
3525,31,2,136767,,
3525,28,2,136767,,
3525,36,2,136767,,
3526,32,2,136780,,
3526,31,2,136780,,
3526,28,2,136780,,
3526,35,2,136780,,
3526,34,2,136780,,
3526,27,2,136780,,
3526,36,2,136780,,
3526,33,2,136780,,
3526,37,2,136780,,
3526,38,2,136780,,
3527,32,2,136795,,
3527,35,2,136795,,
3527,27,2,136795,,
3527,33,2,136795,,
3527,38,2,136795,,
3528,32,2,136805,,
3528,31,2,136805,,
3528,36,2,136805,,
3529,32,2,136815,,
3529,31,2,136815,,
3529,28,2,136815,,
3529,38,2,136815,,
3530,28,2,136827,,
3530,35,2,136827,,
3531,31,2,136841,,
3531,28,2,136841,,
3531,35,2,136841,,
3532,31,2,136854,,
3532,28,2,136854,,
3532,38,2,136854,,
3533,31,2,136869,,
3533,28,2,136869,,
3533,38,2,136869,,
3534,31,2,136884,,
3534,28,2,136884,,
3534,38,2,136884,,
3535,32,2,136899,,
3535,31,2,136899,,
3535,28,2,136899,,
3535,35,2,136899,,
3536,31,2,136914,,
3536,28,2,136914,,
3537,31,2,136929,,
3537,28,2,136929,,
3537,38,2,136929,,
3538,32,2,136945,,
3538,35,2,136945,,
3539,31,2,136963,,
3539,34,2,136963,,
3540,35,2,136980,,
3540,36,2,136980,,
3541,31,2,136995,,
3541,28,2,136995,,
3541,36,2,136995,,
3542,31,2,137012,,
3542,28,2,137012,,
3542,36,2,137012,,
3543,32,2,137027,,
3543,28,2,137027,,
3543,35,2,137027,,
3543,34,2,137027,,
3543,36,2,137027,,
3543,33,2,137027,,
3543,38,2,137027,,
3544,32,2,137042,,
3544,31,2,137042,,
3544,28,2,137042,,
3544,35,2,137042,,
3544,36,2,137042,,
3544,38,2,137042,,
3545,31,2,137049,,
3545,28,2,137049,,
3545,37,2,137049,,
3545,38,2,137049,,
3546,32,2,137062,,
3546,31,2,137062,,
3547,28,2,137078,,
3547,35,2,137078,,
3547,36,2,137078,,
3548,32,2,137092,,
3548,31,2,137092,,
3548,28,2,137092,,
3548,35,2,137092,,
3548,34,2,137092,,
3548,27,2,137092,,
3548,36,2,137092,,
3548,33,2,137092,,
3548,38,2,137092,,
3549,32,2,137106,,
3549,31,2,137106,,
3549,28,2,137106,,
3549,35,2,137106,,
3549,34,2,137106,,
3549,27,2,137106,,
3549,36,2,137106,,
3549,33,2,137106,,
3549,38,2,137106,,
3550,31,2,137119,,
3550,36,2,137119,,
3551,32,2,137133,,
3551,27,2,137133,,
3552,32,2,137148,,
3552,27,2,137148,,
3553,32,2,137161,,
3553,27,2,137161,,
3554,31,2,137176,,
3554,28,2,137176,,
3554,38,2,137176,,
3555,32,2,137190,,
3555,27,2,137190,,
3555,33,2,137190,,
3556,32,2,137206,,
3556,31,2,137206,,
3556,28,2,137206,,
3556,35,2,137206,,
3556,34,2,137206,,
3556,27,2,137206,,
3556,36,2,137206,,
3556,33,2,137206,,
3556,37,2,137206,,
3556,38,2,137206,,
3557,31,2,137215,,
3557,35,2,137215,,
3558,32,2,137229,,
3558,35,2,137229,,
3558,27,2,137229,,
3559,35,2,137242,,
3559,36,2,137242,,
3560,35,2,137255,,
3560,36,2,137255,,
3561,32,2,137268,,
3561,28,2,137268,,
3561,35,2,137268,,
3561,34,2,137268,,
3562,31,2,137284,,
3562,28,2,137284,,
3563,32,2,137298,,
3563,31,2,137298,,
3563,28,2,137298,,
3563,35,2,137298,,
3563,34,2,137298,,
3563,27,2,137298,,
3563,36,2,137298,,
3563,33,2,137298,,
3563,37,2,137298,,
3563,38,2,137298,,
3564,34,2,137312,,
3564,33,2,137312,,
3564,38,2,137312,,
3565,32,2,137325,,
3565,27,2,137325,,
3565,37,2,137325,,
3566,32,2,137339,,
3566,31,2,137339,,
3566,28,2,137339,,
3566,35,2,137339,,
3566,34,2,137339,,
3566,27,2,137339,,
3566,36,2,137339,,
3566,33,2,137339,,
3566,37,2,137339,,
3566,38,2,137339,,
3567,31,2,137352,,
3567,28,2,137352,,
3567,38,2,137352,,
3568,31,2,137365,,
3568,28,2,137365,,
3568,38,2,137365,,
3569,32,2,137378,,
3569,27,2,137378,,
3569,33,2,137378,,
3570,32,2,137393,,
3570,31,2,137393,,
3570,34,2,137393,,
3570,27,2,137393,,
3570,36,2,137393,,
3570,33,2,137393,,
3570,37,2,137393,,
3571,31,2,137409,,
3571,34,2,137409,,
3571,36,2,137409,,
3572,32,2,137424,,
3572,31,2,137424,,
3572,28,2,137424,,
3572,35,2,137424,,
3572,34,2,137424,,
3572,27,2,137424,,
3572,36,2,137424,,
3572,33,2,137424,,
3572,37,2,137424,,
3572,38,2,137424,,
3573,28,2,137438,,
3573,35,2,137438,,
3574,31,2,137451,,
3574,34,2,137451,,
3575,32,2,137464,,
3575,31,2,137464,,
3575,28,2,137464,,
3575,33,2,137464,,
3576,28,2,137476,,
3576,35,2,137476,,
3577,31,2,137488,,
3577,28,2,137488,,
3577,38,2,137488,,
3578,32,2,137501,,
3578,31,2,137501,,
3578,28,2,137501,,
3579,32,2,137514,,
3579,34,2,137514,,
3579,27,2,137514,,
3579,33,2,137514,,
3580,32,2,137522,,
3580,31,2,137522,,
3580,35,2,137522,,
3581,32,2,137535,,
3581,28,2,137535,,
3581,35,2,137535,,
3581,33,2,137535,,
3582,31,2,137548,,
3582,28,2,137548,,
3583,28,2,137563,,
3583,35,2,137563,,
3584,32,2,137571,,
3584,31,2,137571,,
3584,28,2,137571,,
3584,35,2,137571,,
3584,34,2,137571,,
3584,27,2,137571,,
3584,36,2,137571,,
3584,33,2,137571,,
3584,37,2,137571,,
3584,38,2,137571,,
3585,32,2,137585,,
3585,31,2,137585,,
3585,34,2,137585,,
3586,31,2,137595,,
3586,36,2,137595,,
3587,32,2,137607,,
3587,31,2,137607,,
3587,34,2,137607,,
3587,33,2,137607,,
3588,32,2,137621,,
3588,31,2,137621,,
3588,28,2,137621,,
3588,35,2,137621,,
3588,38,2,137621,,
3589,28,2,137634,,
3589,38,2,137634,,
3590,31,2,137648,,
3590,28,2,137648,,
3590,38,2,137648,,
3591,31,2,137657,,
3591,28,2,137657,,
3591,38,2,137657,,
3592,31,2,137665,,
3592,28,2,137665,,
3592,34,2,137665,,
3593,32,2,137679,,
3593,28,2,137679,,
3593,38,2,137679,,
3594,32,2,137693,,
3594,35,2,137693,,
3594,27,2,137693,,
3594,36,2,137693,,
3594,33,2,137693,,
3594,37,2,137693,,
3595,32,2,137706,,
3595,31,2,137706,,
3595,28,2,137706,,
3595,35,2,137706,,
3595,36,2,137706,,
3595,38,2,137706,,
3596,32,2,137719,,
3596,35,2,137719,,
3597,31,2,137732,,
3597,27,2,137732,,
3598,32,2,137745,,
3598,35,2,137745,,
3598,27,2,137745,,
3598,33,2,137745,,
3598,38,2,137745,,
3599,32,2,137757,,
3599,31,2,137757,,
3599,28,2,137757,,
3599,35,2,137757,,
3599,34,2,137757,,
3599,27,2,137757,,
3599,36,2,137757,,
3599,33,2,137757,,
3599,37,2,137757,,
3599,38,2,137757,,
3600,32,2,137770,,
3600,27,2,137770,,
3600,33,2,137770,,
3601,31,2,137783,,
3601,28,2,137783,,
3601,38,2,137783,,
3602,31,2,137796,,
3602,28,2,137796,,
3602,38,2,137796,,
3603,32,2,137812,,
3603,27,2,137812,,
3603,33,2,137812,,
3604,32,2,137828,,
3604,35,2,137828,,
3604,27,2,137828,,
3604,33,2,137828,,
3605,32,2,137840,,
3605,36,2,137840,,
3606,32,2,137854,,
3606,31,2,137854,,
3606,28,2,137854,,
3606,35,2,137854,,
3606,34,2,137854,,
3606,27,2,137854,,
3606,36,2,137854,,
3606,33,2,137854,,
3606,37,2,137854,,
3606,38,2,137854,,
3607,31,2,137862,,
3607,28,2,137862,,
3607,38,2,137862,,
3608,31,2,137877,,
3608,28,2,137877,,
3608,34,2,137877,,
3608,38,2,137877,,
3609,28,2,137891,,
3609,35,2,137891,,
3609,34,2,137891,,
3610,32,2,137904,,
3610,33,2,137904,,
3611,32,2,137917,,
3611,33,2,137917,,
3612,32,2,137930,,
3612,33,2,137930,,
3613,32,2,137943,,
3613,33,2,137943,,
3614,31,2,137959,,
3614,34,2,137959,,
3615,32,2,137975,,
3615,31,2,137975,,
3615,28,2,137975,,
3615,35,2,137975,,
3615,34,2,137975,,
3615,27,2,137975,,
3615,36,2,137975,,
3615,33,2,137975,,
3615,37,2,137975,,
3615,38,2,137975,,
3616,32,2,137983,,
3616,28,2,137983,,
3616,27,2,137983,,
3616,33,2,137983,,
3617,31,2,137992,,
3617,28,2,137992,,
3617,36,2,137992,,
3618,31,2,138002,,
3618,28,2,138002,,
3618,36,2,138002,,
3619,32,2,138010,,
3619,31,2,138010,,
3619,28,2,138010,,
3619,35,2,138010,,
3619,34,2,138010,,
3619,36,2,138010,,
3619,33,2,138010,,
3619,38,2,138010,,
3620,28,2,138022,,
3620,38,2,138022,,
3621,31,2,138038,,
3621,28,2,138038,,
3622,28,2,138054,,
3622,36,2,138054,,
3623,32,2,138069,,
3623,31,2,138069,,
3623,28,2,138069,,
3623,35,2,138069,,
3623,34,2,138069,,
3623,27,2,138069,,
3623,36,2,138069,,
3623,33,2,138069,,
3623,37,2,138069,,
3623,38,2,138069,,
3624,31,2,138078,,
3624,28,2,138078,,
3624,37,2,138078,,
3625,32,2,138088,,
3625,31,2,138088,,
3625,34,2,138088,,
3626,32,2,138098,,
3626,27,2,138098,,
3626,33,2,138098,,
3627,32,2,138113,,
3627,27,2,138113,,
3627,33,2,138113,,
3628,32,2,138128,,
3628,34,2,138128,,
3628,33,2,138128,,
3629,32,2,138141,,
3629,31,2,138141,,
3629,28,2,138141,,
3629,38,2,138141,,
3630,32,2,138155,,
3630,31,2,138155,,
3630,28,2,138155,,
3630,35,2,138155,,
3630,34,2,138155,,
3630,27,2,138155,,
3630,36,2,138155,,
3630,33,2,138155,,
3630,37,2,138155,,
3630,38,2,138155,,
2946,36,2,139774,,
2947,36,2,139777,,
2948,36,2,139780,,
2949,28,2,139783,,
2950,31,2,139786,,
2950,36,2,139786,,
2951,32,2,139789,,
2951,31,2,139789,,
2951,28,2,139789,,
2951,35,2,139789,,
2951,34,2,139789,,
2951,27,2,139789,,
