id_poradi,id_typ,steno
1566,10,
1567,10,
1568,10,
1569,10,
1570,10,
1571,10,
1572,10,
1573,10,
1574,10,
1575,10,
1576,10,
1577,10,
1578,10,
1579,10,
1580,10,
1581,10,
1582,10,
1583,6,28.0
1584,10,
1585,10,
1586,10,
1587,10,
1588,10,
1589,10,
1590,10,
1591,10,
1592,10,
1593,10,
1594,10,
1595,10,
1596,10,
1597,10,
1598,10,
1599,10,
1600,10,
1601,10,0.0
1602,10,0.0
1603,10,
1604,10,0.0
1605,10,
1606,10,
1607,10,
1608,1,26.0
1609,10,
1610,10,0.0
1611,10,0.0
1612,10,
1613,10,0.0
1614,10,0.0
1615,10,
1616,10,
1617,10,
1618,10,
1619,10,0.0
1620,10,0.0
1621,10,
1622,10,
1623,10,
1624,10,
1625,10,0.0
1626,10,0.0
1627,10,0.0
1628,10,0.0
1629,10,
1630,10,
1631,10,0.0
1632,10,0.0
1633,10,
1634,10,
1635,10,
1636,10,
1637,10,0.0
1638,10,0.0
1639,10,
1640,10,
1641,10,
1642,10,
1643,10,0.0
1644,10,
1645,10,
1646,10,
1647,10,
1648,10,
1649,10,0.0
1650,10,0.0
1651,10,0.0
1652,10,0.0
1653,10,
1654,10,0.0
1655,2,62.0
1656,10,0.0
1657,10,0.0
1658,10,
1659,10,
1660,10,0.0
1661,10,
1662,10,0.0
1663,10,0.0
1664,10,0.0
1665,2,63.0
1666,10,0.0
1667,10,
1668,10,0.0
1669,10,0.0
1670,10,
1671,1,27.0
1672,10,0.0
1673,10,
1674,10,
1675,10,
1676,10,
1677,10,0.0
1678,10,0.0
1679,1,26.0
1680,10,0.0
1681,10,0.0
1682,10,0.0
1683,10,0.0
1684,5,26.0
1685,10,0.0
1686,10,0.0
1687,10,0.0
1688,10,0.0
1689,10,0.0
1690,10,
1691,10,
1692,1,28.0
1693,10,
1694,10,
1695,10,
1696,6,28.0
1697,10,
1698,10,
1699,10,
1700,10,
1701,10,
1702,10,
1703,10,
1704,10,
1705,10,
1706,10,
1707,10,
1708,10,
1709,10,
1710,10,
1711,10,
1712,10,
1713,10,
1714,10,
1715,10,
1716,10,
1717,10,
1718,2,65.0
1719,10,
1720,10,
1721,10,
1722,10,
1723,10,
1724,1,28.0
1725,2,28.0
1726,10,
1727,10,
1728,10,
1729,10,
1730,10,
1731,10,
1732,10,
1733,10,
1734,10,
1735,8,20.0
1736,10,
1737,10,
1738,10,
1739,10,
1740,10,
1741,10,
1742,10,
1743,10,
1744,10,
1745,10,
1746,10,
1747,10,
1748,10,
1749,10,
1750,10,
1751,10,
1752,10,
1753,10,
1754,10,
1755,10,
1756,10,
1757,10,
1758,10,
1759,10,
1760,10,
1761,10,
1762,10,
1763,10,
1764,10,
1765,2,18.0
1766,10,
1767,10,
1768,10,
1769,10,
1770,10,
1771,10,
1772,10,
1773,10,
1774,10,
1775,10,
1776,10,
1777,10,
1778,10,
1779,10,
1780,10,
1781,10,
1782,10,
1783,10,
1784,10,
1785,10,
1786,10,
1787,10,
1788,10,
1789,10,
1790,10,
1791,10,
1792,10,
1793,10,
1794,10,
1795,10,
1796,10,
1797,2,19.0
1798,10,
1799,10,
1800,10,
1801,10,
1802,5,19.0
1803,10,
1804,10,
1805,10,
1806,10,
1807,10,
1808,10,
1809,10,
1810,10,
1811,10,
1812,10,
1813,10,
1814,10,
1815,10,
1816,10,
1817,10,
1818,2,17.0
1819,10,
1820,10,
1821,10,
1822,10,
1823,10,
1824,10,
1825,10,
1826,10,
1827,10,
1828,10,
1829,10,
1830,10,
1831,10,
1832,5,17.0
1833,10,
1834,10,
1835,1,17.0
1836,10,
1837,5,18.0
1838,10,
1839,10,
1840,10,
1841,10,
1842,10,
1843,10,
1844,10,
1845,10,
1846,10,
1847,10,
1848,1,17.0
1849,10,
1850,10,
1851,10,
1852,10,
1853,10,
1854,10,
1855,10,
1856,10,
1857,10,
1858,10,
1859,10,
1860,10,
1861,10,
1862,10,
1863,10,
1864,10,
1865,10,
1866,10,
1867,10,
1868,10,
1869,10,
1870,10,
1871,10,
1872,10,
1873,1,20.0
1874,10,
1875,10,
1876,10,
1877,10,
1878,10,
1879,10,
1880,10,
1881,10,
1882,1,19.0
1883,10,
1884,10,
1885,10,
1886,10,
1887,10,
1888,10,
1889,10,
1890,10,
1891,10,
1892,10,
1893,10,
1894,10,
1895,10,
1896,10,
1897,10,
1898,10,
1899,10,
1900,10,
1901,10,
1902,10,
1903,10,
1904,10,
1905,10,
1906,10,
1907,10,
1908,10,
1909,10,
1910,10,
1911,10,
1912,10,
1913,10,
1914,10,
1915,10,
1916,10,
1917,10,
1918,10,
1919,10,
1920,10,
1921,10,
1922,10,
1923,5,18.0
1924,10,
1925,10,
1926,10,
1927,2,17.0
1928,10,
1929,10,
1930,10,
1931,10,
1932,10,
1933,10,
1934,10,
1935,10,
1936,10,
1937,10,
1938,10,
1939,10,
1940,10,
1941,10,
1942,10,
1943,10,
1944,1,20.0
1945,10,
1946,10,
1947,7,20.0
1948,10,
1949,10,
1950,10,
1951,10,
1952,10,
1953,10,
1954,10,
1955,10,
1956,10,
1957,10,
1958,10,
1959,10,
1960,10,
1961,10,
1962,10,
1963,10,
1964,10,
1965,10,
1966,10,
1967,10,
1968,10,
1969,10,
1970,10,
1971,10,
1972,10,
1973,10,
1974,10,
1975,10,
1976,10,
1977,10,
1978,10,
1979,10,
1980,1,19.0
1981,10,
1982,10,
1983,10,
1984,10,
1985,10,
1986,10,
1987,10,
1988,10,
1989,10,
1990,10,
1991,10,
1992,10,
1993,10,
1994,10,
1995,10,
1996,10,
1997,10,
1998,10,
1999,10,
2000,10,
2001,10,
2002,10,
2003,10,
2004,10,
2005,10,
2006,10,
2007,10,
2008,10,
2009,10,
2010,10,
2011,10,
2012,10,
2013,10,
2014,10,
2015,10,
2016,10,
2017,10,
2018,10,
2019,10,
2020,10,
2021,10,
2022,10,
2023,10,
2024,10,
2025,10,
2026,10,
2027,10,
2028,10,
2029,10,
2030,2,19.0
2031,10,
2032,10,
2033,10,
2034,10,
2035,10,
2036,10,
2037,10,
2038,10,
2039,10,
2040,10,
2041,10,
2042,10,
2043,10,
2044,10,
2045,10,
2046,10,
2047,10,
2048,10,
2049,10,
2050,10,
2051,10,
2052,10,
2053,10,
2054,10,
2055,10,
2056,10,
2057,8,18.0
2058,10,
2059,10,
2060,10,
2061,10,
2062,10,
2063,10,
2064,10,
2065,10,
2066,10,
2067,10,
2068,10,
2069,10,
2070,10,
2071,10,
2072,10,
2073,10,
2074,10,
2075,10,
2076,10,
2077,10,
2078,10,
2079,10,
2080,10,
2081,10,
2082,10,
2083,10,
2084,10,
2085,10,
2086,10,
2087,10,
2088,10,
2089,10,
2090,10,
2091,10,
2092,7,18.0
2093,10,
2094,10,
2095,10,
2096,10,
2097,10,
2098,10,
2099,10,
2100,10,
2101,10,
2102,10,
2103,10,
2104,10,
2105,10,
2106,10,
2107,10,
2108,10,
2109,10,
2110,10,
2111,10,
2112,10,
2113,10,
2114,10,
2115,10,
2116,10,
2117,10,
2118,10,
2119,10,
2120,10,
2121,10,
2122,10,
2123,10,
2124,10,
2125,10,
2126,10,
2127,10,
2128,10,
2129,10,
2130,10,
2131,10,
2132,10,
2133,10,
2134,10,
2135,10,
2136,10,
2137,10,
2138,10,
2139,10,
2140,10,
2141,10,
2142,10,
2143,10,
2144,10,
2145,10,
2146,10,
2147,10,
2148,10,
2149,10,
2150,10,
2151,10,
2152,10,
2153,10,
2154,10,
2155,10,
2156,10,
2157,2,18.0
2158,10,
2159,10,
2160,10,
2161,10,
2162,10,
2163,10,
2164,10,
2165,10,
2166,10,
2167,10,
2168,10,
2169,10,
2170,10,
2171,10,
2172,10,
2173,10,
2174,10,
2175,10,
2176,10,
2177,10,
2178,10,
2179,10,
2180,10,
2181,2,18.0
2182,10,
2183,10,
2184,10,
2185,10,
2186,10,
2187,10,
2188,10,
2189,10,
2190,10,
2191,10,
2192,10,
2193,10,
2194,10,
2195,10,
2196,10,
2197,10,
2198,10,
2199,10,
2200,10,
2201,10,
2202,10,
2203,10,
2204,10,
2205,10,
2206,10,
2207,10,
2208,10,
2209,10,
2210,2,53.0
2211,10,
2212,10,
2213,10,
2214,10,
2215,1,51.0
2216,2,25.0
2217,1,51.0
2218,10,
2219,1,25.0
2220,10,
2221,2,26.0
2222,10,
2223,10,
2224,10,
2225,2,52.0
2226,10,
2227,1,27.0
2228,10,
2229,10,
2230,10,
2231,2,26.0
2232,2,26.0
2233,10,
2234,2,25.0
2235,1,25.0
2236,10,
2237,10,
2238,10,
2239,10,
2240,10,
2241,10,
2242,10,
2243,10,
2244,10,
2245,10,
2246,10,
2247,10,
2248,10,
2249,10,
2250,10,
2251,10,
2252,10,
2253,10,
2254,10,
2255,10,
2256,10,
2257,10,
2258,10,
2259,10,
2260,10,
2261,10,
2262,2,52.0
2263,10,
2264,10,
2265,10,
2266,10,
2267,10,
2268,2,52.0
2269,1,53.0
2270,10,
2271,10,
2272,10,
2273,10,
2274,10,
2275,1,25.0
2276,2,26.0
2277,10,
2278,2,24.0
2279,10,
2280,1,51.0
2281,10,
2282,10,
2283,10,
2284,10,
2285,10,
2286,10,
2287,10,
2288,10,
2289,10,
2290,10,
2291,10,
2292,10,
2293,10,
2294,1,53.0
2295,10,
2296,10,
2297,1,53.0
2298,6,26.0
2299,10,
2300,10,
2301,2,27.0
2302,10,
2303,2,52.0
2304,10,
2305,10,
2306,1,26.0
2307,10,
2308,10,
2309,10,
2310,10,
2311,1,52.0
2312,2,53.0
2313,10,
2314,10,
2315,2,26.0
2316,10,
2317,10,
2318,10,
2319,10,
2320,10,
2321,2,25.0
2322,2,51.0
2323,10,
2324,2,51.0
2325,2,50.0
2326,10,
2327,10,
2328,10,
2329,10,
2330,10,
2331,10,
2332,10,
2333,10,
2334,10,
2335,10,
2336,10,
2337,1,27.0
2338,10,
2339,10,
2340,10,
2341,10,
2342,1,22.0
2343,7,62.0
2344,9,63.0
2345,10,
2346,7,64.0
2347,7,64.0
2348,7,63.0
2349,7,64.0
2350,7,63.0
2351,2,21.0
2352,7,62.0
2353,2,24.0
2354,6,64.0
2355,6,64.0
2356,6,65.0
2357,6,63.0
2358,10,
2359,10,
2360,10,
2361,1,23.0
2362,10,
2363,1,23.0
2364,7,64.0
2365,7,64.0
2366,10,
2367,1,24.0
2368,7,63.0
2369,7,63.0
2370,7,64.0
2371,10,
2372,7,65.0
2373,7,63.0
2374,10,
2375,7,64.0
2376,10,
2377,7,63.0
2378,10,
2379,7,64.0
2380,7,65.0
2381,10,
2382,1,24.0
2383,10,
2384,1,22.0
2385,6,24.0
2386,10,
2387,2,23.0
2388,7,63.0
2389,10,
2390,7,64.0
2391,1,64.0
2392,10,
2393,7,62.0
2394,2,22.0
2395,7,62.0
2396,7,63.0
2397,7,62.0
2398,7,62.0
2399,7,62.0
2400,7,62.0
2401,7,63.0
2402,7,62.0
2403,10,
2404,10,
2405,7,64.0
2406,1,23.0
2407,7,64.0
2408,2,23.0
2409,7,64.0
2410,7,64.0
2411,7,63.0
2412,7,62.0
2413,7,62.0
2414,7,62.0
2415,9,63.0
2416,2,22.0
2417,7,62.0
2418,1,22.0
2419,1,21.0
2420,7,63.0
2421,2,22.0
2422,2,22.0
2423,7,63.0
2424,1,63.0
2425,7,64.0
2426,7,63.0
2427,11,64.0
2428,11,65.0
2429,7,63.0
2430,10,
2431,7,65.0
2432,7,64.0
2433,10,
2434,7,64.0
2435,7,64.0
2455,1,24.0
2456,10,
2457,10,
2458,10,
2459,10,
2460,10,
2461,10,
2462,10,
2463,10,
2464,2,52.0
2465,10,
2466,10,
2467,2,25.0
2468,10,
2469,10,
2470,1,24.0
2471,10,
2472,2,52.0
2473,10,
2474,10,
2475,10,
2476,10,
2477,10,
2478,2,24.0
2479,10,
2480,10,
2481,1,53.0
2482,10,
2483,10,
2484,10,
2485,10,
2486,10,
2487,10,
2488,10,
2489,10,
2490,2,24.0
2491,10,
2492,1,26.0
2493,1,26.0
2494,1,14.0
2495,10,
2496,10,
2497,10,
2498,10,
2499,1,52.0
2500,10,
2501,10,
2502,1,50.0
2503,1,24.0
2504,1,23.0
2505,1,51.0
2506,10,
2507,2,24.0
2508,1,25.0
2509,10,
2510,10,
2511,2,26.0
2512,10,
2513,10,
2514,1,25.0
2515,10,
2516,10,
2517,10,
2518,1,52.0
2519,10,
2520,10,
2521,10,
2522,10,
2523,1,25.0
2524,10,
2525,10,
2526,10,
2527,1,53.0
2528,10,
2529,10,
2530,10,
2531,10,
2532,1,26.0
2533,10,
2534,2,25.0
2535,10,
2536,10,
2537,2,51.0
2538,10,
2539,1,50.0
2540,10,
2541,1,51.0
2542,1,23.0
2543,10,0.0
2544,10,
2545,2,23.0
2546,10,
2547,10,0.0
2548,2,25.0
2549,10,
2550,10,
2551,10,
2552,10,
2553,10,
2554,9,24.0
2555,10,
2556,1,63.0
2557,10,
2558,10,
2559,10,
2560,10,
2561,2,24.0
2562,2,23.0
2563,10,0.0
2564,2,62.0
2565,2,63.0
2566,10,0.0
2567,1,62.0
2568,2,62.0
2569,1,62.0
2570,10,0.0
2571,10,
2572,10,
2573,10,
2574,7,24.0
2575,10,
2576,1,64.0
2577,10,
2578,10,
2579,6,63.0
2580,10,
2581,2,24.0
2582,10,
2583,1,63.0
2584,10,
2585,10,
2586,10,
2587,2,63.0
2588,2,25.0
2589,10,
2590,10,
2591,10,
2592,10,
2593,10,
2594,2,23.0
2595,7,64.0
2596,10,
2597,10,
2598,10,
2599,10,
2600,10,
2601,2,24.0
2602,10,
2603,1,64.0
2604,10,
2605,7,63.0
2606,10,
2607,1,64.0
2608,10,
2609,1,25.0
2610,10,0.0
2611,1,23.0
2612,2,22.0
2613,2,62.0
2614,10,0.0
2615,10,0.0
2616,2,62.0
2617,10,0.0
2618,2,22.0
2619,1,23.0
2620,6,62.0
2621,6,62.0
2622,1,62.0
2623,10,
2624,10,
2625,10,
2626,2,63.0
2627,1,22.0
2628,10,0.0
2629,1,28.0
2630,10,0.0
2631,10,0.0
2633,5,28.0
2634,10,0.0
2635,10,0.0
2636,10,0.0
2637,1,27.0
2638,10,0.0
2639,10,0.0
2640,10,0.0
2641,10,0.0
2642,2,29.0
2643,10,0.0
2644,10,0.0
2645,10,0.0
2646,10,0.0
2647,2,28.0
2648,10,0.0
2649,1,26.0
2650,10,0.0
2651,10,0.0
2652,10,0.0
2653,10,0.0
2654,1,26.0
2655,10,0.0
2656,10,0.0
2657,10,0.0
2658,10,0.0
2659,10,0.0
2660,10,0.0
2661,1,28.0
2662,10,0.0
2664,10,0.0
2665,10,0.0
2666,10,0.0
2667,10,0.0
2668,10,0.0
2669,1,29.0
2670,10,0.0
2671,10,0.0
2672,1,29.0
2673,10,0.0
2674,1,27.0
2675,10,0.0
2676,10,0.0
2677,10,0.0
2678,2,28.0
2679,10,0.0
2680,10,0.0
2682,10,0.0
2683,10,0.0
2684,10,0.0
2685,10,0.0
2686,10,0.0
2687,10,0.0
2688,10,0.0
2689,10,0.0
2690,10,0.0
2691,10,0.0
2692,10,0.0
2693,10,0.0
2694,10,0.0
2695,10,0.0
2696,10,0.0
2697,10,0.0
2698,10,0.0
2699,10,0.0
2700,10,0.0
2703,1,28.0
2706,2,28.0
2710,1,28.0
2711,1,27.0
2715,1,27.0
2716,2,26.0
2724,1,27.0
2727,2,27.0
2728,2,26.0
2731,2,27.0
2741,5,28.0
2742,1,27.0
2746,6,27.0
2749,1,25.0
2750,2,26.0
2751,10,0.0
2752,10,0.0
2753,10,0.0
2754,2,26.0
2755,2,25.0
2756,10,0.0
2757,1,26.0
2758,10,0.0
2759,10,0.0
2760,1,25.0
2854,2,27.0
2904,2,27.0
2915,2,27.0
2916,2,27.0
3097,10,0.0
3098,10,0.0
3099,10,0.0
3100,7,275.0
3101,10,0.0
3102,10,0.0
3103,2,115.0
3104,10,0.0
3105,10,0.0
3106,10,0.0
3107,5,117.0
3108,1,109.0
3109,1,269.0
3110,1,265.0
3111,2,111.0
3112,2,271.0
3113,10,0.0
3114,10,0.0
3115,7,277.0
3116,10,0.0
3117,10,0.0
3118,7,275.0
3119,1,119.0
3120,10,0.0
3121,10,0.0
3122,10,0.0
3123,1,117.0
3124,10,0.0
3125,1,266.0
3126,10,0.0
3127,10,0.0
3128,1,276.0
3129,10,0.0
3130,2,120.0
3131,10,0.0
3132,10,0.0
3133,10,0.0
3134,2,274.0
3135,2,118.0
3136,10,0.0
3137,2,120.0
3138,10,0.0
3139,10,0.0
3140,1,114.0
3141,10,0.0
3142,1,114.0
3143,10,0.0
3144,2,277.0
3145,10,0.0
3146,2,121.0
3147,2,269.0
3148,2,110.0
3149,1,108.0
3150,2,111.0
3151,10,0.0
3152,2,268.0
3153,10,0.0
3154,1,111.0
3155,1,268.0
3156,2,273.0
3185,10,0.0
3186,1,106.0
3187,1,113.0
3188,10,0.0
3189,10,0.0
3190,10,0.0
3191,10,0.0
3192,2,109.0
3193,10,0.0
3194,10,0.0
3195,1,108.0
3196,2,114.0
3197,10,0.0
3198,2,112.0
3199,10,0.0
3200,10,0.0
3201,10,0.0
3202,2,111.0
3203,10,0.0
3204,10,0.0
3205,7,108.0
3206,10,0.0
3207,10,0.0
3208,10,0.0
3209,1,105.0
3210,1,105.0
3211,10,0.0
3212,10,0.0
3213,1,104.0
3214,6,106.0
3215,10,0.0
3216,10,0.0
3217,1,102.0
3218,1,100.0
3219,1,101.0
3220,2,104.0
3221,2,105.0
3222,2,108.0
3223,1,98.0
3224,2,97.0
3225,1,106.0
3226,2,129.0
3227,1,302.0
3228,1,126.0
3229,1,127.0
3230,5,301.0
3231,5,126.0
3232,5,127.0
3233,2,301.0
3234,1,303.0
3235,1,131.0
3236,8,303.0
3237,6,304.0
3238,2,130.0
3239,2,130.0
3240,1,126.0
3241,2,302.0
3242,1,143.0
3243,1,134.0
3244,1,438.0
3245,2,306.0
3246,1,307.0
3247,1,436.0
3248,2,132.0
3249,8,145.0
3250,1,308.0
3251,2,136.0
3252,1,309.0
3253,1,305.0
3254,8,312.0
3255,1,143.0
3256,2,314.0
3257,6,318.0
3258,1,316.0
3259,7,142.0
3260,2,312.0
3261,2,145.0
3262,7,141.0
3263,2,315.0
3264,8,315.0
3265,2,138.0
3266,9,318.0
3267,2,318.0
3268,9,319.0
3269,2,141.0
3270,6,315.0
3271,1,311.0
3272,7,318.0
3273,1,284.0
3508,1,114.0
3509,5,114.0
3510,2,115.0
3511,10,0.0
3512,1,117.0
3513,1,118.0
3514,1,120.0
3515,10,0.0
3516,5,121.0
3517,1,121.0
3518,10,0.0
3519,10,0.0
3520,10,0.0
3521,10,0.0
3522,1,109.0
3523,1,110.0
3524,2,111.0
3525,1,112.0
3526,1,105.0
3527,11,100.0
3528,6,105.0
3529,7,105.0
3530,11,0.0
3531,1,105.0
3532,2,107.0
3533,6,107.0
3534,1,107.0
3535,2,109.0
3536,2,110.0
3537,2,111.0
3538,2,112.0
3539,1,112.0
3540,5,247.0
3541,6,247.0
3542,1,247.0
3543,11,248.0
3544,6,248.0
3545,6,253.0
3546,2,248.0
3547,6,253.0
3548,5,248.0
3549,5,248.0
3550,11,253.0
3551,6,254.0
3552,7,249.0
3553,6,254.0
3554,1,249.0
3555,5,248.0
3556,5,248.0
3557,1,251.0
3558,11,100.0
3559,5,100.0
3560,1,100.0
3561,2,101.0
3562,11,100.0
3563,2,102.0
3564,1,107.0
3565,11,108.0
3566,1,108.0
3567,1,109.0
3568,1,110.0
3569,1,278.0
3570,1,279.0
3571,10,0.0
3572,1,281.0
3573,1,282.0
3574,2,282.0
3575,10,0.0
3576,10,0.0
3577,10,0.0
3578,10,0.0
3579,5,0.0
3580,10,0.0
3581,1,113.0
3582,7,114.0
3583,1,114.0
3584,1,116.0
3585,2,118.0
3586,1,118.0
3587,8,0.0
3588,10,0.0
3589,5,119.0
3590,10,0.0
3591,2,119.0
3592,10,0.0
3593,7,120.0
3594,1,120.0
3595,10,0.0
3596,10,0.0
3597,2,284.0
3598,10,0.0
3599,10,0.0
3600,6,285.0
3601,10,0.0
3602,1,286.0
3603,10,0.0
3604,10,0.0
3605,10,0.0
3606,10,0.0
3607,10,0.0
3608,1,288.0
3609,10,0.0
3610,1,291.0
3611,10,0.0
3612,10,0.0
3613,10,0.0
3614,5,115.0
3615,2,114.0
3616,5,115.0
3617,2,115.0
3618,1,116.0
3619,1,118.0
3620,2,121.0
3621,2,121.0
3622,5,275.0
3623,1,275.0
3624,6,278.0
3625,1,277.0
3626,11,278.0
3627,5,278.0
3628,5,115.0
3629,5,278.0
3630,7,278.0
3631,5,115.0
3632,1,108.0
3633,1,110.0
3634,1,111.0
3635,11,269.0
3636,11,424.0
3637,1,269.0
3638,1,271.0
3639,1,424.0
3640,8,0.0
3641,1,422.0
3642,1,422.0
3643,1,142.0
3644,2,144.0
3645,9,145.0
3646,6,145.0
3647,5,147.0
3648,8,0.0
3649,2,145.0
3650,6,147.0
3651,6,146.0
3652,7,147.0
3653,6,146.0
3654,6,146.0
3655,2,146.0
3656,6,147.0
3657,5,147.0
3658,5,290.0
3659,1,136.0
3660,1,137.0
3661,5,290.0
3662,1,139.0
3663,5,140.0
3664,1,141.0
3665,1,289.0
3668,1,127.0
3669,2,128.0
3670,1,129.0
3671,1,130.0
3672,6,131.0
3673,1,131.0
3674,1,319.0
3675,2,321.0
3676,2,133.0
3677,1,133.0
3678,1,135.0
3679,1,136.0
3680,6,138.0
3681,8,138.0
3682,8,138.0
3683,1,138.0
3684,2,139.0
3685,8,140.0
3686,5,327.0
3687,2,140.0
3688,1,324.0
3689,1,327.0
3690,6,325.0
3691,2,323.0
3692,5,324.0
3693,1,327.0
3694,1,328.0
3695,5,324.0
3696,9,330.0
3697,8,0.0
3698,1,325.0
3699,9,327.0
3700,5,326.0
3701,6,324.0
3702,7,326.0
3703,5,324.0
3704,1,130.0
3705,1,131.0
3706,1,132.0
3707,2,134.0
3708,2,308.0
3709,1,136.0
3710,1,137.0
3711,1,139.0
3712,2,140.0
3713,5,140.0
3714,8,140.0
3715,7,140.0
3716,1,140.0
3717,6,141.0
3718,6,141.0
3719,6,141.0
3720,6,141.0
3721,6,141.0
3722,1,316.0
3723,1,142.0
3724,1,141.0
3725,7,143.0
3726,1,314.0
3727,1,317.0
3728,6,316.0
3729,5,316.0
3732,1,286.0
3733,7,296.0
3734,1,133.0
3735,2,294.0
3736,7,291.0
3737,1,135.0
3738,1,128.0
3739,1,132.0
3740,2,292.0
3741,2,293.0
3742,1,288.0
3743,2,290.0
3744,10,0.0
3745,2,291.0
